"╦"," ","┳"," "," "," "," "," "," "," "," "," "," "," "," ","┳","┳","╈","╋","┳","┳","╈","╋","┳","┳","╈","╋","┳","┳","┳","┳","┳","┳","┳","┳","╈","╈","╋","╋","╈","╈","╋","╋","╈","╈","╋","╈","╋","╋","╈","╋","╈","╈","╋","╈","╋","╋","╈","╋","┳","┳","┳","┳","┳","┳","┳","┳","╈","╈","╈","╈","╋","╋","╋","╋","╈","╈","╈","╈","╋","╈","╋","╋","╋","╈","╈","╋","╈","╋","╋","╋","┳","┳","╈","╋","╦","╬","┳","┳","╦","┳","┳","╦","╈","╋","╬","╈","╋","╬","╈","╋","╬","╈","╋","╬","┳","┳","╦","╈","╋","╬","╈","╋","╬","┳","┳","╈","╈"," "," "," ","┳","╈","┳","┳","┳","╋","┳","┳","┳","╈","┳","╋"," "," ","▆","▆","▆","▆","▆","▇"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╧"," ","┷"," "," "," "," "," "," "," "," "," "," "," "," ","┷","┷","╪","╋","┷","┷","╪","╋","┷","┷","╪","╋","┿","┿","╈","╈","┿","┿","╈","╈","┷","┷","┻","┻","┷","┷","┻","┻","┿","┿","╇","╈","╋","╇","╈","╋","┿","┿","╇","╈","╋","╇","╈","╋","┿","┿","┿","┿","╈","╈","╈","╈","┷","┷","┷","┷","┻","┻","┻","┻","┿","┿","┿","┿","╇","╈","╋","╇","╇","╈","╈","╇","╈","╋","╋","╋","┷","┷","┿","╋","╧","╋","╪","╈","╈","╪","╈","╈","╧","┻","┻","╧","┻","┻","╪","╋","╋","╪","╋","╋","┿","╈","╈","╧","┻","┻","╪","╋","╋","┿","┿","┷","┷"," "," "," ","┷","╧","┷","╪","┷","┻","┷","╈","┷","╈","┷","╇"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╨"," ","╨"," "," "," "," "," "," "," "," "," "," "," "," ","╨","┻","╀","╂","╨","┻","╀","╂","╨","┻","╀","╂","╀","╄","╂","╊","╀","╃","╂","╉","┸","┺","┸","┺","┸","┹","┸","┹","╀","╄","╀","╂","╂","╄","╊","╊","╀","╃","╀","╂","╂","╃","╉","╉","╀","╃","╄","╇","╂","╉","╊","╋","┸","┹","┺","┻","┸","┹","┺","┻","╀","╃","╄","╇","╀","╂","╂","╃","╄","╉","╊","╇","╋","╉","╊","╋","╨","┻","╀","╂","┻","╫","╄","╫","╊","╃","╫","╉","┺","╨","┺","┹","╨","┹","╄","╫","╊","╃","╫","╉","╇","╫","╋","┻","╨","┻","╇","╫","╋","╀","╀"," "," "," "," "," ","╨","┸","╨","╀","┹","┸","┺","╂","┺","╂","┹","╀"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╩"," ","┻"," "," "," "," "," "," "," "," "," "," "," "," ","┻","┻","╇","╋","┻","┻","╇","╋","┻","┻","╇","╋","╇","╇","╋","╋","╇","╇","╋","╋","┻","┻","┻","┻","┻","┻","┻","┻","╇","╇","╇","╋","╋","╇","╋","╋","╇","╇","╇","╋","╋","╇","╋","╋","╇","╇","╇","╇","╋","╋","╋","╋","┻","┻","┻","┻","┻","┻","┻","┻","╇","╇","╇","╇","╇","╋","╋","╇","╇","╋","╋","╇","╋","╋","╋","╋","┻","┻","╇","╋","╩","╬","╇","╋","╬","╇","╋","╬","┻","┻","╩","┻","┻","╩","╇","╋","╬","╇","╋","╬","╇","╋","╬","┻","┻","╩","╇","╋","╬","╇","╇","┻","┻"," "," "," ","┻","┻","┻","╇","┻","┻","┻","╋","┻","╋","┻","╇"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╪","┿","┿"," "," "," "," "," "," "," "," "," "," "," "," ","┿","┿","╪","╋","┿","┿","╪","╋","┿","┿","╪","╋","┿","┿","╈","╈","┿","┿","╈","╈","┿","┿","╇","╇","┿","┿","╇","╇","┿","┿","╇","╈","╋","╇","╈","╋","┿","┿","╇","╈","╋","╇","╈","╋","┿","┿","┿","┿","╈","╈","╈","╈","┿","┿","┿","┿","╇","╇","╇","╇","┿","┿","┿","┿","╇","╈","╋","╇","╇","╈","╈","╇","╈","╋","╋","╋","┿","┿","╪","╋","╪","╋","╪","╈","╈","╪","╈","╈","╪","╇","╇","╪","╇","╇","╪","╋","╋","╪","╋","╋","╪","╈","╈","╪","╇","╇","╪","╋","╋","┿","┿","┿","┿"," "," "," ","┿","╪","┿","╪","┿","╇","┿","╈","┿","╈","┿","╇"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╫","╂","╫"," "," "," "," "," "," "," "," "," "," "," "," ","╫","╋","╂","╂","╫","╋","╂","╂","╫","╋","╂","╂","╂","╊","╂","╊","╂","╉","╂","╉","╂","╊","╂","╊","╂","╉","╂","╉","╂","╊","╂","╂","╂","╊","╊","╊","╂","╉","╂","╂","╂","╉","╉","╉","╂","╉","╊","╋","╂","╉","╊","╋","╂","╉","╊","╋","╂","╉","╊","╋","╂","╉","╊","╋","╂","╂","╂","╉","╊","╉","╊","╋","╋","╉","╊","╋","╫","╋","╂","╂","╋","╫","╊","╫","╊","╉","╫","╉","╊","╫","╊","╉","╫","╉","╊","╫","╊","╉","╫","╉","╋","╫","╋","╋","╫","╋","╋","╫","╋","╂","╂"," "," "," "," "," ","╫","╂","╫","╂","╉","╂","╊","╂","╊","╂","╉","╂"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╬","╋","╋"," "," "," "," "," "," "," "," "," "," "," "," ","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╬","╬","╋","╋","╬","╋","╋","╬","╋","╋","╬","╋","╋","╬","╋","╋","╬","╋","╋","╬","╋","╋","╬","╋","╋","╬","╋","╋","╬","╋","╋","╋","╋"," "," "," ","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋","╋"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╭"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","┬","┯"," "," ","┬","┯"," "," ","┬","┯"," "," ","┌","┍","┎","┏"," "," "," "," ","├","┝","┞","┡"," "," "," "," ","├","┝","┞","┟","┠","┡","┢","┣"," "," "," "," "," "," "," "," ","┬","┭","┮","┯","┰","┱","┲","┳","┼","┽","┾","┿","╀","╃","╄","╇","┼","┽","┾","┿","╀","╁","╂","╃","╄","╅","╆","╇","╈","╉","╊","╋","┬","┯"," "," ","┯"," ","┍","┎","┏"," "," "," ","┝","┞","┡"," "," "," ","┝","┠","┣"," "," "," ","┯","┰","┳","┿","╀","╇","┿","╂","╋","╭"," "," "," "," "," "," "," "," ","┌"," "," "," ","┍"," ","┮"," ","┭"," "," "," "," "," "," ","▅","▆","▇"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","▟"
"╮"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","┬","┯"," "," ","┬","┯"," "," ","┬","┯"," "," "," "," "," "," ","┐","┑","┒","┓"," "," "," "," ","┤","┥","┦","┩"," "," "," "," "," "," "," "," ","┤","┥","┦","┧","┨","┩","┪","┫","┬","┭","┮","┯","┰","┱","┲","┳","┼","┽","┾","┿","╀","╃","╄","╇","┼","┽","┾","┿","╀","╁","╂","╃","╄","╅","╆","╇","╈","╉","╊","╋","┬","┯"," "," ","┯"," "," "," "," ","┑","┒","┓"," "," "," ","┥","┦","┩"," "," "," ","┥","┨","┫","┯","┰","┳","┿","╀","╇","┿","╂","╋"," ","╮"," "," "," "," "," ","┐"," "," "," ","┑"," "," "," ","┮"," ","┭"," "," "," "," "," "," ","▅","▆","▇","▉","▊","▋"," "," "," "," "," "," "," "," "," "," "," "," "," ","▙"," "," "," "," "," "," "
"╯"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","┷"," "," "," ","┷"," "," "," ","┷"," "," "," "," "," "," "," ","┥"," ","┪"," "," "," "," "," ","┙"," ","┛"," "," "," "," "," "," "," "," "," ","┥"," "," "," ","┩","┪","┫"," ","┽"," ","┿"," ","╅"," ","╈"," ","┵"," ","┷"," ","┹"," ","┻"," ","┽"," ","┿"," "," "," ","╃"," ","╅"," ","╇","╈","╉"," ","╋"," ","┷"," "," ","┷"," "," "," "," ","┥"," ","┪"," "," "," ","┙"," ","┛"," "," "," ","┥"," ","┫","┿"," ","╈","┷"," ","┻","┿"," ","╋"," "," ","╯"," "," "," "," "," "," "," "," ","┙"," "," "," "," "," ","┵"," ","▀"," "," "," "," "," "," "," ","▉","▊","▋"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","▛","▜"," "," "," "
"╰"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","┷"," "," "," ","┷"," "," "," ","┷"," "," "," ","┝"," ","┢"," "," "," "," "," ","┕"," ","┗"," "," "," "," "," ","┝"," "," "," ","┡","┢","┣"," "," "," "," "," "," "," "," "," "," ","┾","┿"," "," ","╆","╈"," "," ","┶","┷"," "," ","┺","┻"," "," ","┾","┿"," "," "," "," ","╄"," ","╆","╇","╈"," ","╊","╋"," ","┷"," "," ","┷"," ","┝"," ","┢"," "," "," ","┕"," ","┗"," "," "," ","┝"," ","┣"," "," "," ","┿"," ","╈","┷"," ","┻","┿"," ","╋"," "," "," ","╰"," "," "," "," "," "," "," "," "," ","┕"," ","┶"," "," "," ","▀"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","▛","▜"," "," "," "
"╱"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","╱","╳","╳"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","▒","▓"," "," "," "," "," "," "," ","▛"," "," ","▞","▟"
"╲"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","╳","╲","╳"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","▙","▚"," ","▜"," "," "," "
"╳"," ","╳"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","╳","╳","╳"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╴"," ","╴"," "," "," "," "," "," "," "," "," "," "," "," ","─","━","┤","┨","─","━","┤","┨","─","━","┤","┨","┬","┮","┰","┲","┐","┑","┒","┓","┴","┶","┸","┺","┘","┙","┚","┛","┼","┾","╀","╁","╂","╄","╆","╊","┤","┥","┦","┧","┨","┩","┪","┫","┬","┭","┮","┯","┰","┱","┲","┳","┴","┵","┶","┷","┸","┹","┺","┻","┼","┽","┾","┿","╀","╁","╂","╃","╄","╅","╆","╇","╈","╉","╊","╋","─","╍","┤","┨","━","╢","┮","╥","┲","┑","╖","┓","┶","╨","┺","┙","╜","┛","┾","╫","╊","┥","╢","┫","┯","╥","┳","┷","╨","┻","┿","╫","╋"," ","┐"," "," "," "," "," ","╴","┘","─","┐","╸","┚","╼","┒","╼","┧","╾","┦"," "," "," "," "," ","▅","▆","▇","▉","▊","▋"," ","▍"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╵"," ","╵"," "," "," "," ","⎡","⎣","⎤","⎦"," ","⎩"," ","⎭","┴","┷","│","┃","┴","┷","│","┃","┴","┷","│","┃","├","┝","┟","┢","┤","┥","┧","┪","└","┕","┖","┗","┘","┙","┚","┛","├","┝","┞","┟","┠","┡","┢","┣","┤","┥","┦","┧","┨","┩","┪","┫","┼","┽","┾","┿","╁","╅","╆","╈","┴","┵","┶","┷","┸","┹","┺","┻","┼","┽","┾","┿","╀","╁","╂","╃","╄","╅","╆","╇","╈","╉","╊","╋","┴","┷","╎","╏","╧","┃","╞","┟","┢","╡","┧","┪","╘","┖","┗","╛","┚","┛","╞","┠","┣","╡","┨","┫","╪","╁","╈","╧","┸","┻","╪","╂","╋"," "," "," "," "," "," "," ","┘","╵","└","│","┙","╹","┕","╽","┶","╽","┵","╿"," "," "," "," "," "," "," "," ","▉","▊","▋"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╶"," ","╶"," "," "," "," "," "," "," "," "," "," "," "," ","─","━","├","┠","─","━","├","┠","─","━","├","┠","┌","┍","┎","┏","┬","┭","┰","┱","└","┕","┖","┗","┴","┵","┸","┹","├","┝","┞","┟","┠","┡","┢","┣","┼","┽","╀","╁","╂","╃","╅","╉","┬","┭","┮","┯","┰","┱","┲","┳","┴","┵","┶","┷","┸","┹","┺","┻","┼","┽","┾","┿","╀","╁","╂","╃","╄","╅","╆","╇","╈","╉","╊","╋","─","╍","├","┠","━","╟","┍","╓","┏","┭","╥","┱","┕","╙","┗","┵","╨","┹","┝","╟","┣","┽","╫","╉","┯","╥","┳","┷","╨","┻","┿","╫","╋","┌"," "," "," "," "," "," ","─","└","╶","┌","╾","┖","╺","┎","╼","┟","╾","┞"," "," "," "," "," ","▅","▆","▇"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╷"," ","╷"," "," "," "," ","⎡","⎣","⎤","⎦","⎧"," ","⎫"," ","┬","┯","│","┃","┬","┯","│","┃","┬","┯","│","┃","┌","┍","┎","┏","┐","┑","┒","┓","├","┝","┞","┡","┤","┥","┦","┩","├","┝","┞","┟","┠","┡","┢","┣","┤","┥","┦","┧","┨","┩","┪","┫","┬","┭","┮","┯","┰","┱","┲","┳","┼","┽","┾","┿","╀","╃","╄","╇","┼","┽","┾","┿","╀","╁","╂","╃","╄","╅","╆","╇","╈","╉","╊","╋","┬","┯","│","┃","╤","┃","╒","┎","┏","╕","┒","┓","╞","┞","┡","╡","┦","┩","╞","┠","┣","╡","┨","┫","╤","┰","┳","╪","╀","╇","╪","╂","╋"," "," "," "," "," "," "," ","┐","│","┌","╷","┑","╿","┍","╻","┮","╽","┭","╿"," "," "," ","▃"," ","▅","▆","▇","▉","▊","▋"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╸"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","╾","━","┥","┫","╾","━","┥","┫","╾","━","┥","┫","┭","┯","┱","┳","┑","┑","┓","┓","┵","┷","┹","┻","┙","┙","┛","┛","┽","┿","╃","╅","╉","╇","╈","╋","┥","┥","┩","┪","┫","┩","┪","┫","┭","┭","┯","┯","┱","┱","┳","┳","┵","┵","┷","┷","┹","┹","┻","┻","┽","┽","┿","┿","╃","╅","╉","╃","╇","╅","╈","╇","╈","╉","╋","╋","╾","━","┥","┫","━","┫","┯","┱","┳","┑","┓","┓","┷","┹","┻","┙","┛","┛","┿","╉","╋","┥","┫","┫","┯","┱","┳","┷","┹","┻","┿","╉","╋"," ","┑","┙"," "," "," "," ","╸","┙","╾","┑","╸","┛","━","┓","━","┪","╾","┩"," "," "," "," "," "," ","▆","▇","▉","▊","▋"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╹"," ","╹"," "," "," "," "," "," "," "," "," "," "," "," ","┸","┻","╿","┃","┸","┻","╿","┃","┸","┻","╿","┃","┞","┡","┠","┣","┦","┩","┨","┫","┖","┗","┖","┗","┚","┛","┚","┛","┞","┡","┞","┠","┠","┡","┣","┣","┦","┩","┦","┨","┨","┩","┫","┫","╀","╃","╄","╇","╂","╉","╊","╋","┸","┹","┺","┻","┸","┹","┺","┻","╀","╃","╄","╇","╀","╂","╂","╃","╄","╉","╊","╇","╋","╉","╊","╋","┸","┻","╿","┃","┻","┃","┡","┠","┣","┩","┨","┫","┗","┖","┗","┛","┚","┛","┡","┠","┣","┩","┨","┫","╇","╂","╋","┻","┸","┻","╇","╂","╋"," "," "," "," "," "," "," ","┚","╹","┖","╿","┛","╹","┗","┃","┺","┃","┹","╿"," "," "," "," "," "," "," "," ","▉","▊"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╺"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","╼","━","┝","┣","╼","━","┝","┣","╼","━","┝","┣","┍","┍","┏","┏","┮","┯","┲","┳","┕","┕","┗","┗","┶","┷","┺","┻","┝","┝","┡","┢","┣","┡","┢","┣","┾","┿","╄","╆","╊","╇","╈","╋","┮","┯","┮","┯","┲","┳","┲","┳","┶","┷","┶","┷","┺","┻","┺","┻","┾","┿","┾","┿","╄","╆","╊","╇","╄","╈","╆","╇","╈","╋","╊","╋","╼","━","┝","┣","━","┣","┍","┏","┏","┯","┲","┳","┕","┗","┗","┷","┺","┻","┝","┣","┣","┿","╊","╋","┯","┲","┳","┷","┺","┻","┿","╊","╋","┍"," "," ","┕"," "," "," ","╼","┕","╺","┍","━","┗","╺","┏","╼","┢","━","┡"," "," "," "," "," "," ","▆","▇"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╻"," ","╻"," "," "," "," "," "," "," "," "," "," "," "," ","┰","┳","╽","┃","┰","┳","╽","┃","┰","┳","╽","┃","┎","┏","┎","┏","┒","┓","┒","┓","┟","┢","┠","┣","┧","┪","┨","┫","┟","┢","┠","┟","┠","┣","┢","┣","┧","┪","┨","┧","┨","┫","┪","┫","┰","┱","┲","┳","┰","┱","┲","┳","╁","╅","╆","╈","╂","╉","╊","╋","╁","╅","╆","╈","╂","╁","╂","╉","╊","╅","╆","╋","╈","╉","╊","╋","┰","┳","╽","┃","┳","┃","┏","┎","┏","┓","┒","┓","┢","┠","┣","┪","┨","┫","┢","┠","┣","┪","┨","┫","┳","┰","┳","╈","╂","╋","╈","╂","╋"," "," "," "," "," "," "," ","┒","╽","┎","╻","┓","┃","┏","╻","┲","╽","┱","┃"," "," "," "," "," ","▅","▆","▇","▉","▊"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╼"," ","╼"," "," "," "," "," "," "," "," "," "," "," "," ","╼","━","┾","╊","╼","━","┾","╊","╼","━","┾","╊","┮","┮","┲","┲","┮","┯","┲","┳","┶","┶","┺","┺","┶","┷","┺","┻","┾","┾","╄","╆","╊","╄","╆","╊","┾","┿","╄","╆","╊","╇","╈","╋","┮","┯","┮","┯","┲","┳","┲","┳","┶","┷","┶","┷","┺","┻","┺","┻","┾","┿","┾","┿","╄","╆","╊","╇","╄","╈","╆","╇","╈","╋","╊","╋","╼","━","┾","╊","━","╊","┮","┲","┲","┯","┲","┳","┶","┺","┺","┷","┺","┻","┾","╊","╊","┿","╊","╋","┯","┲","┳","┷","┺","┻","┿","╊","╋","┮","┮"," ","┶"," "," "," ","╼","┶","╼","┮","━","┺","╼","┲","╼","╆","━","╄"," "," "," "," "," "," ","▆","▇"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╽"," ","╽"," "," "," "," "," "," "," "," "," "," "," "," ","╁","╈","╽","┃","╁","╈","╽","┃","╁","╈","╽","┃","┟","┢","┟","┢","┧","┪","┧","┪","┟","┢","┠","┣","┧","┪","┨","┫","┟","┢","┠","┟","┠","┣","┢","┣","┧","┪","┨","┧","┨","┫","┪","┫","╁","╅","╆","╈","╁","╅","╆","╈","╁","╅","╆","╈","╂","╉","╊","╋","╁","╅","╆","╈","╂","╁","╂","╉","╊","╅","╆","╋","╈","╉","╊","╋","╁","╈","╽","┃","╈","┃","┢","┟","┢","┪","┧","┪","┢","┠","┣","┪","┨","┫","┢","┠","┣","┪","┨","┫","╈","╁","╈","╈","╂","╋","╈","╂","╋"," "," "," "," "," "," "," ","┧","╽","┟","╽","┪","┃","┢","╽","╆","╽","╅","┃"," "," "," "," "," "," "," "," ","▉","▊"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╾"," ","╾"," "," "," "," "," "," "," "," "," "," "," "," ","╾","━","┽","╉","╾","━","┽","╉","╾","━","┽","╉","┭","┯","┱","┳","┭","┭","┱","┱","┵","┷","┹","┻","┵","┵","┹","┹","┽","┿","╃","╅","╉","╇","╈","╋","┽","┽","╃","╅","╉","╃","╅","╉","┭","┭","┯","┯","┱","┱","┳","┳","┵","┵","┷","┷","┹","┹","┻","┻","┽","┽","┿","┿","╃","╅","╉","╃","╇","╅","╈","╇","╈","╉","╋","╋","╾","━","┽","╉","━","╉","┯","┱","┳","┭","┱","┱","┷","┹","┻","┵","┹","┹","┿","╉","╋","┽","╉","╉","┯","┱","┳","┷","┹","┻","┿","╉","╋","┭","┭","┵"," "," "," "," ","╾","┵","╾","┭","╾","┹","━","┱","━","╅","╾","╃"," "," "," "," "," "," ","▆","▇"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"╿"," ","╿"," "," "," "," "," "," "," "," "," "," "," "," ","╀","╇","╿","┃","╀","╇","╿","┃","╀","╇","╿","┃","┞","┡","┠","┣","┦","┩","┨","┫","┞","┡","┞","┡","┦","┩","┦","┩","┞","┡","┞","┠","┠","┡","┣","┣","┦","┩","┦","┨","┨","┩","┫","┫","╀","╃","╄","╇","╂","╉","╊","╋","╀","╃","╄","╇","╀","╃","╄","╇","╀","╃","╄","╇","╀","╂","╂","╃","╄","╉","╊","╇","╋","╉","╊","╋","╀","╇","╿","┃","╇","┃","┡","┠","┣","┩","┨","┫","┡","┞","┡","┩","┦","┩","┡","┠","┣","┩","┨","┫","╇","╂","╋","╇","╀","╇","╇","╂","╋"," "," "," "," "," "," "," ","┦","╿","┞","╿","┩","╿","┡","┃","╄","┃","╃","╿"," "," "," "," "," "," "," "," ","▉","▊"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"▀"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","▀","▀"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","▀"," "," "," ","█","█","█","█"," "," "," ","▛"," "," "," ","▜"," "," "," ","▀"," ","▛","▜","▀","█","▜","▛","▜","▀","▛","█"
"▁"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","▁","▂","▃","▄","▅","▆","▇"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","▙"," "," "," "," "," ","▟"
"▂"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","▆"," "," "," ","▆"," "," "," ","▆"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","▆"," "," "," ","▆"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","▆"," "," ","▆"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","▆"," ","▆"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","▂","▂","▃","▄","▅","▆","▇"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","▙"," "," "," "," "," ","▟"
"▃"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","▅","▆"," "," ","▅","▆"," "," ","▅","▆"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","▅"," "," ","▆","▅"," "," ","▆"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","▅","▆"," "," ","▆"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","▆","▅","▆"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","▃"," "," "," "," "," "," "," "," "," ","▃","▃","▃","▄","▅","▆","▇"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","▙"," "," "," "," "," ","▟"
"▄"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","▅","▆"," "," ","▅","▆"," "," ","▅","▆"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","▅"," "," ","▆","▅"," "," ","▆"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","▅","▆"," "," ","▆"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","▆","▅","▆"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","█","▄","▄","▄","▄","▅","▆","▇"," "," "," ","▙"," "," "," ","▟"," "," "," "," "," ","▄","▄","▙","▙","▙","█","█","▟","▟","▟"
